1955,3910,7820,15640,31280,62560,125120,250240,500480,476673,429059,333831,143375,286750,49213,98426,196852,393704,263121,242434,484868,445449,366611,208935,417870,311453,98619,197238,394476,264665,5043,10086,20172,40344,80688,161376,322752,121217,283808,43329,86658,173316,346632,168977,337954,151621,303242,82197,164394,328788,133289,266578,8869,17738,35476,70952,141904,240479,480958,437629,350971,177655,355310,186333,372666,221045,442090,359893,195499,390998,257709,515418,506549,488811,453335,382383,522332,520377,516467,508647,493007,461727,399167,274047,23807,47614,95228,190456,380912,237537,475074,425861,327435,130583,261166,281853,39419,78838,157676,315352,106417,212834,425668,327049,129811,259622,519244,514201,504115,483943,443599,362911,201535,403070,
1963,3926,7852,15704,31408,62816,125632,251264,502528,480769,437251,350215,176143,352286,180285,360570,196853,393706,263125,411851,299415,74543,149086,298172,72057,144114,288228,52169,104338,208676,417352,310417,96547,193094,386188,248089,496178,468069,114399,228798,457596,390905,257523,515046,505805,487323,450359,376431,228575,457150,390013,255739,511478,498669,473051,421815,319343,409888,295489,66691,133382,266764,9241,18482,36964,73928,147856,295712,67137,134274,268548,12809,25618,51236,102472,204944,522324,520361,516435,508583,492879,461471,398655,273023,21759,43518,87036,174072,348144,172001,344002,163717,327434,130581,261162,112436,224872,449744,375201,226115,452230,380173,236059,472118,419949,315611,106935,213870,427740,331193,138099,276198,28109,56218,
1965,3930,7860,15720,31440,62880,125760,251520,503040,481793,439299,354311,184335,368670,213053,426106,327925,131563,263126,243161,486322,448357,372427,220567,441134,357981,191675,383350,242413,484826,445365,366443,208599,417198,310109,95931,191862,383724,283091,41895,83790,167580,335160,146033,292066,59845,119690,239380,478760,433233,342179,160071,320142,115997,231994,463988,403689,241196,482392,440497,356707,189127,378254,232221,464442,404597,284907,45527,91054,182108,364216,204145,408290,292293,60299,120598,522322,520357,516427,508567,492847,461407,398527,272767,21247,42494,84988,169976,339952,155617,311234,98181,196362,392724,261161,281126,37965,75930,151860,303720,83153,166306,332612,140937,281874,39461,78922,157844,315688,107089,214178,428356,332425,140563,
1967,3934,7868,15736,31472,62944,125888,251776,503552,482817,441347,358407,192527,385054,245821,491642,458997,393707,263127,244294,488588,452889,381491,238695,477390,430493,336699,149111,298222,72157,144314,288628,52969,105938,211876,423752,323217,122147,281960,39633,79266,158532,317064,109841,219682,439364,354441,184595,369190,214093,428186,332085,139883,279766,35245,70490,140980,242327,484654,445021,365755,207223,414446,304605,84923,169846,339692,155097,310194,96101,192202,384404,244521,489042,453797,383307,522320,520353,516419,508551,492815,461343,398399,272511,20735,41470,82940,165880,331760,139233,278466,32645,65290,130580,261160,279993,35699,71398,142796,285592,46897,93794,187588,375176,226065,452130,379973,235659,471318,418349,312411,100535,201070,402140,
1969,3938,7876,15752,31504,63008,126016,252032,504064,483841,443395,362503,200719,401438,278589,32891,65782,131564,263128,185067,370134,215981,431962,339637,154987,309974,95661,191322,382644,241001,482002,439717,355147,186007,372014,219741,439482,354677,341189,158091,316182,108077,216154,432308,340329,156371,312742,101197,202394,404788,285289,46291,92582,185164,370328,216369,432738,183098,366196,208105,416210,308133,91979,183958,367916,211545,423090,321893,119499,238998,477996,431705,339123,153959,307918,91549,522318,520349,516411,508535,492783,461279,398271,272255,20223,40446,80892,161784,323568,122849,245698,491396,458505,392723,261159,339220,154153,308306,92325,184650,369300,214313,428626,332965,141643,283286,42285,84570,169140,338280,152273,304546,84805,169610,
1971,3942,7884,15768,31536,63072,126144,252288,504576,484865,445443,366599,208911,417822,311357,98427,196854,393708,263129,443868,363449,202611,405222,286157,48027,96054,192108,384216,244145,488290,452293,380299,236311,472622,420957,317627,110967,221934,82390,164780,329560,134833,269666,15045,30090,60180,120360,240720,481440,438593,352899,181511,363022,201757,403514,282741,41195,441897,359507,194727,389454,254621,509242,494197,464107,403927,283567,42847,85694,171388,342776,161265,322530,120773,241546,483092,522316,520345,516403,508519,492751,461215,398143,271999,19711,39422,78844,157688,315376,106465,212930,425860,327433,130579,261158,80419,160838,321676,119065,238130,476260,428233,332179,140071,280142,35997,71994,143988,287976,51665,103330,206660,413320,302353,
1973,3946,7892,15784,31568,63136,126272,252544,505088,485889,447491,370695,217103,434206,344125,163963,327926,131565,263130,489048,453809,383331,242375,484750,445213,366139,207991,415982,307677,91067,182134,364268,204249,408498,292709,61131,122262,244524,37212,74424,148848,297696,71105,142210,284420,44553,89106,178212,356424,188561,377122,229957,459914,395541,266795,9303,18606,487075,449863,375439,226591,453182,382077,239867,479734,435181,346075,167863,335726,147165,294330,64373,128746,257492,514984,505681,522314,520341,516395,508503,492719,461151,398015,271743,19199,38398,76796,153592,307184,90081,180162,360324,196361,392722,261157,35239,70478,140956,281912,39537,79074,158148,316296,108305,216610,433220,342153,160019,320038,115789,231578,463156,402025,279763,
1975,3950,7900,15800,31600,63200,126400,252800,505600,486913,449539,374791,225295,450590,376893,229499,458998,393709,263131,29028,58056,116112,232224,464448,404609,284931,45575,91150,182300,364600,204913,409826,295365,66443,132886,265772,7257,14514,497234,470181,416075,307863,91439,182878,365756,207225,414450,304613,84939,169878,339756,155225,310450,96613,193226,386452,248617,27053,54106,108212,216424,432848,341409,158531,317062,109837,219674,439348,354409,184531,369062,213837,427674,331061,137835,275670,522312,520337,516387,508487,492687,461087,397887,271487,18687,37374,74748,149496,298992,73697,147394,294788,65289,130578,261156,495259,466231,408175,292063,59839,119678,239356,478712,433137,341987,159687,319374,114461,228922,457844,391401,258515,517030,509773,
1977,3954,7908,15816,31632,63264,126528,253056,506112,487937,451587,378887,233487,466974,409661,295035,65783,131566,263132,503251,482215,440143,355999,187711,375422,226557,453114,381941,239595,479190,434093,343899,163511,327022,129757,259514,519028,513769,23013,46026,92052,184104,368208,212129,424258,324229,124171,248342,496684,469081,413875,303463,82639,165278,330556,136825,273650,501274,478261,432235,340183,156079,312158,100029,200058,400116,275945,27603,55206,110412,220824,441648,359009,193731,387462,250637,522310,520333,516379,508471,492655,461023,397759,271231,18175,36350,72700,145400,290800,57313,114626,229252,458504,392721,261155,21036,42072,84144,168288,336576,148865,297730,71173,142346,284692,45097,90194,180388,360776,197265,394530,264773,5259,10518,
1979,3958,7916,15832,31664,63328,126656,253312,506624,488961,453635,382983,241679,483358,442429,360571,196855,393710,263133,98755,197510,395020,265753,7219,14438,28876,57752,115504,231008,462016,399745,275203,26119,52238,104476,208952,417904,311521,427511,330735,137183,274366,24445,48890,97780,195560,391120,257953,515906,507525,490763,457239,390191,256095,512190,500093,475899,96776,193552,387104,249921,499842,475397,426507,328727,133167,266334,8381,16762,33524,67048,134096,268192,12097,24194,48388,522308,520329,516371,508455,492623,460959,397631,270975,17663,35326,70652,141304,282608,40929,81858,163716,327432,130577,261154,425532,326777,129267,258534,517068,509849,495411,466535,408783,293279,62271,124542,249084,498168,472049,419811,315335,106383,212766,
1983,3966,7932,15864,31728,63456,126912,253824,507648,491009,457731,391175,258063,516126,507965,491643,458999,393711,263135,202157,404314,284341,44395,88790,177580,355160,186033,372066,219845,439690,355093,185899,371798,219309,438618,352949,181611,363222,324113,123939,247878,495756,467225,410163,296039,67791,135582,271164,18041,36082,72164,144328,288656,53025,106050,212100,424200,200174,400348,276409,28531,57062,114124,228248,456496,388705,253123,506246,488205,452123,379959,235631,471262,418237,312187,100087,522304,520321,516355,508423,492559,460831,397375,270463,16639,33278,66556,133112,266224,8161,16322,32644,65288,130576,261152,322130,119973,239946,479892,435497,346707,169127,338254,152221,304442,84597,169194,338388,152489,304978,85669,171338,342676,161065,
1985,3970,7940,15880,31760,63520,127040,254080,508160,492033,459779,395271,266255,8223,16446,32892,65784,131568,263136,156525,313050,101813,203626,407252,290217,56147,112294,224588,449176,374065,223843,447686,371085,217883,435766,347245,170203,340406,369747,215207,430414,336541,148795,297590,70893,141786,283572,42857,85714,171428,342856,161425,322850,121413,242826,485652,447017,154540,309080,93873,187746,375492,226697,453394,382501,240715,481430,438573,352859,181431,362862,201437,402874,281461,38635,77270,522302,520317,516347,508407,492527,460767,397247,270207,16127,32254,64508,129016,258032,516064,507841,491395,458503,392719,261151,367762,211237,422474,320661,117035,234070,468140,411993,299699,75111,150222,300444,76601,153202,306404,88521,177042,354084,183881,
1987,3974,7948,15896,31792,63584,127168,254336,508672,493057,461827,399367,274447,24607,49214,98428,196856,393712,263137,309332,94377,188754,377508,230729,461458,398629,272971,21655,43310,86620,173240,346480,168673,337346,150405,300810,77333,154666,216942,433884,343481,162675,325350,126413,252826,505652,487017,449747,375207,226127,452254,380221,236155,472310,420333,316379,108471,307345,90403,180806,361612,198937,397874,271461,18635,37270,74540,149080,298160,72033,144066,288132,51977,103954,207908,415816,522300,520313,516339,508391,492495,460703,397119,269951,15615,31230,62460,124920,249840,499680,475073,425859,327431,130575,261150,214955,429910,335533,146779,293558,62829,125658,251316,502632,480977,437667,351047,177807,355614,186941,373882,223477,446954,369621,
1989,3978,7956,15912,31824,63648,127296,254592,509184,494081,463875,403463,282639,40991,81982,163964,327928,131569,263138,212463,424926,325565,126843,253686,507372,490457,456627,388967,253647,507294,490301,456315,388343,252399,504798,485309,446331,368375,313813,103339,206678,413356,302425,80563,161126,322252,120217,240434,480868,437449,350611,176935,353870,183453,366906,209525,419050,210474,420948,317609,110931,221862,443724,363161,202035,404070,283853,43419,86838,173676,347352,170417,340834,157381,314762,105237,522298,520309,516331,508375,492463,460639,396991,269695,15103,30206,60412,120824,241648,483296,442305,360323,196359,392718,261149,311824,99361,198722,397444,270601,16915,33830,67660,135320,270640,16993,33986,67972,135944,271888,19489,38978,77956,155912,
1993,3986,7972,15944,31888,63776,127552,255104,510208,496129,467971,411655,299023,73759,147518,295036,65785,131570,263140,351701,179115,358230,192173,384346,244405,488810,453333,382379,240471,480942,437597,350907,177527,355054,185821,371642,218997,437994,174579,349158,174029,348058,171829,343658,163029,326058,127829,255658,511316,498345,472403,420519,316751,109215,218430,436860,349433,349708,175129,350258,176229,352458,180629,361258,198229,396458,268629,12971,25942,51884,103768,207536,415072,305857,87427,174854,522294,520301,516315,508343,492399,460511,396735,269183,14079,28158,56316,112632,225264,450528,376769,229251,458502,392717,261147,172586,345172,166057,332114,139941,279882,35477,70954,141908,283816,43345,86690,173380,346760,169233,338466,152645,305290,86293,
1995,3990,7980,15960,31920,63840,127680,255360,510720,497153,470019,415751,307215,90143,180286,360572,196857,393714,263141,454465,384643,244999,489998,455709,387131,249975,499950,475613,426939,329591,134895,269790,15293,30586,61172,122344,244688,489376,71817,143634,287268,50249,100498,200996,401992,279697,35107,70214,140428,280856,37425,74850,149700,299400,74513,149026,298052,452470,380653,237019,474038,423789,323291,122295,244590,489180,454073,383859,243431,486862,449437,374587,224887,449774,375261,226235,522292,520297,516307,508327,492367,460447,396607,268927,13567,27134,54268,108536,217072,434144,344001,163715,327430,130573,261146,69822,139644,279288,34289,68578,137156,274312,24337,48674,97348,194696,389392,254497,508994,493701,463115,401943,279599,34911,
1997,3994,7988,15976,31952,63904,127808,255616,511232,498177,472067,419847,315407,106527,213054,426108,327929,131571,263142,198046,396092,267897,11507,23014,46028,92056,184112,368224,212161,424322,324357,124427,248854,497708,471129,417971,311655,99023,328238,132189,264378,4469,8938,17876,35752,71504,143008,286016,47745,95490,190980,381960,239633,479266,434245,344203,164119,196049,392098,259909,519818,515349,506411,488535,452783,381279,238271,476542,428797,333307,142327,284654,45021,90042,180084,360168,522290,520293,516299,508311,492335,460383,396479,268671,13055,26110,52220,104440,208880,417760,311233,98179,196358,392716,261145,326241,128195,256390,512780,501273,478259,432231,340175,156063,312126,99965,199930,399860,275433,26579,53158,106316,212632,425264,
1999,3998,7996,15992,31984,63968,127936,255872,511744,499201,474115,423943,323599,122911,245822,491644,459001,393715,263143,365236,206185,412370,300453,76619,153238,306476,88665,177330,354660,185033,370066,215845,431690,339093,153899,307798,91309,182618,161050,322100,119913,239826,479652,435017,345747,167207,334414,144541,289082,53877,107754,215508,431016,337745,151203,302406,80525,363237,202187,404374,284461,44635,89270,178540,357080,189873,379746,235205,470410,416533,308779,93271,186542,373084,221881,443762,522288,520289,516291,508295,492303,460319,396351,268415,12543,25086,50172,100344,200688,401376,278465,32643,65286,130572,261144,159051,318102,111917,223834,447668,371049,217811,435622,346957,169627,339254,154221,308442,92597,185194,370388,216489,432978,341669,
2003,4006,8012,16024,32048,64096,128192,256384,512768,501249,478211,432135,339983,155679,311358,98429,196858,393716,263145,161218,322436,120585,241170,482340,440393,356499,188711,377422,230557,461114,397941,271595,18903,37806,75612,151224,302448,80609,365072,205857,411714,299141,73995,147990,295980,67673,135346,270692,17097,34194,68388,136776,273552,22817,45634,91268,182536,159215,318430,112573,225146,450292,376297,228307,456614,388941,253595,507190,490093,455899,387511,250735,501470,478653,433019,341751,522284,520281,516275,508263,492239,460191,396095,267903,11519,23038,46076,92152,184304,368608,212929,425858,327429,130571,261142,363069,201851,403702,283117,41947,83894,167788,335576,146865,293730,63173,126346,252692,505384,486481,448675,373063,221839,443678,
2005,4010,8020,16040,32080,64160,128320,256640,513280,502273,480259,436231,348175,172063,344126,163965,327930,131573,263146,198263,396526,268765,13243,26486,52972,105944,211888,423776,323265,122243,244486,488972,453657,383027,241767,483534,442781,361275,328029,131771,263542,2797,5594,11188,22376,44752,89504,179008,358016,191745,383490,242693,485386,446485,368683,213079,426158,196258,392516,260745,521490,518693,513099,501911,479535,434783,345279,166271,332542,140797,281594,38901,77802,155604,311208,98129,522282,520277,516267,508247,492207,460127,395967,267647,11007,22014,44028,88056,176112,352224,180161,360322,196357,392714,261141,326024,127761,255522,511044,497801,471315,418343,312399,100511,201022,402044,279801,35315,70630,141260,282520,40753,81506,163012,
2007,4014,8028,16056,32112,64224,128448,256896,513792,503297,482307,440327,356367,188447,376894,229501,459002,393717,263147,399130,273973,23659,47318,94636,189272,378544,232801,465602,406917,289547,54807,109614,219228,438456,352625,180963,361926,199565,127164,254328,508656,493025,461763,399239,274191,24095,48190,96380,192760,385520,246753,493506,462725,401163,278039,31791,63582,397123,269959,15631,31262,62524,125048,250096,500192,476097,427907,331527,138767,277534,30781,61562,123124,246248,492496,460705,522280,520273,516259,508231,492175,460063,395839,267391,10495,20990,41980,83960,167920,335840,147393,294786,65285,130570,261140,125157,250314,500628,476969,429651,335015,145743,291486,58685,117370,234740,469480,414673,305059,85831,171662,343324,162361,324722,
2009,4018,8036,16072,32144,64288,128576,257152,514304,504321,484355,444423,364559,204831,409662,295037,65787,131574,263148,505002,485717,447147,370007,215727,431454,338621,152955,305910,87533,175066,350132,175977,351954,179621,359242,194197,388394,252501,21294,42588,85176,170352,340704,157121,314242,104197,208394,416788,309289,94291,188582,377164,230041,460082,395877,267467,10647,502993,481699,439111,353935,183583,367166,210045,420090,315893,107499,214998,429996,335705,147123,294246,64205,128410,256820,513640,522278,520269,516251,508215,492143,459999,395711,267135,9983,19966,39932,79864,159728,319456,114625,229250,458500,392713,261139,19285,38570,77140,154280,308560,92833,185666,371332,218377,436754,349221,174155,348310,172333,344666,165045,330090,135893,271786,
2011,4022,8044,16088,32176,64352,128704,257408,514816,505345,486403,448519,372751,221215,442430,360573,196859,393718,263149,246700,493400,462513,400739,277191,30095,60190,120380,240760,481520,438753,353219,182151,364302,204317,408634,292981,61675,123350,279598,34909,69818,139636,279272,34257,68514,137028,274056,23825,47650,95300,190600,381200,238113,476226,428165,332043,139799,244689,489378,454469,384651,245015,490030,455773,387259,250231,500462,476637,428987,333687,143087,286174,48061,96122,192244,384488,522276,520265,516243,508199,492111,459935,395583,266879,9471,18942,37884,75768,151536,303072,81857,163714,327428,130569,261138,277587,30887,61774,123548,247096,494192,464097,403907,283527,42767,85534,171068,342136,159985,319970,115653,231306,462612,400937,
2013,4026,8052,16104,32208,64416,128832,257664,515328,506369,488451,452615,380943,237599,475198,426109,327931,131575,263150,391917,259547,519094,513901,503515,482743,441199,358111,191935,383870,243453,486906,449525,374763,225239,450478,376669,229051,458102,134383,268766,13245,26490,52980,105960,211920,423840,323393,122499,244998,489996,455705,387123,249959,499918,475549,426811,329335,389904,255521,511042,497797,471307,418327,312367,100447,200894,401788,279289,34291,68582,137164,274328,24369,48738,97476,194952,522274,520261,516235,508183,492079,459871,395455,266623,8959,17918,35836,71672,143344,286688,49089,98178,196356,392712,261137,132370,264740,5193,10386,20772,41544,83088,166176,332352,140417,280834,37381,74762,149524,299048,73809,147618,295236,66185,
2015,4030,8060,16120,32240,64480,128960,257920,515840,507393,490499,456711,389135,253983,507966,491645,459003,393719,263151,71802,143604,287208,50129,100258,200516,401032,277777,31267,62534,125068,250136,500272,476257,428227,332167,140047,280094,35901,454500,384713,245139,490278,456269,388251,252215,504430,484573,444859,365431,206575,413150,302013,79739,159478,318956,113625,227250,69787,139574,279148,34009,68018,136036,272072,19857,39714,79428,158856,317712,111137,222274,444548,364809,205331,410662,297037,522272,520257,516227,508167,492047,459807,395327,266367,8447,16894,33788,67576,135152,270304,16321,32642,65284,130568,261136,452485,380683,237079,474158,424029,323771,123255,246510,493020,461753,399219,274151,24015,48030,96060,192120,384240,244193,488386,
2017,4034,8068,16136,32272,64544,129088,258176,516352,508417,492547,460807,397327,270367,16447,32894,65788,131576,263152,104288,208576,417152,310017,95747,191494,382988,241689,483378,442469,360651,197015,394030,263773,3259,6518,13036,26072,52144,422016,319745,115203,230406,460812,397337,270387,16487,32974,65948,131896,263792,3297,6594,13188,26376,52752,105504,211008,102271,204542,409084,293881,63475,126950,253900,507800,491313,458339,392391,260495,520990,517693,511099,497911,471535,418783,313279,522270,520253,516219,508151,492015,459743,395199,266111,7935,15870,31740,63480,126960,253920,507840,491393,458499,392711,261135,419999,315711,107135,214270,428540,332793,141299,282598,40909,81818,163636,327272,130257,260514,521028,517769,511251,498215,472143,
2019,4038,8076,16152,32304,64608,129216,258432,516864,509441,494595,464903,405519,286751,49215,98430,196860,393720,263153,381207,238127,476254,428221,332155,140023,280046,35805,71610,143220,286440,48593,97186,194372,388744,253201,506402,488517,452747,145099,290198,56109,112218,224436,448872,373457,222627,445254,366221,208155,416310,308333,92379,184758,369516,214745,429490,334693,379188,234089,468178,412069,299851,75415,150830,301660,79033,158066,316132,107977,215954,431908,339529,154771,309542,94797,189594,522268,520249,516211,508135,491983,459679,395071,265855,7423,14846,29692,59384,118768,237536,475072,425857,327427,130567,261134,143080,286160,48033,96066,192132,384264,244241,488482,452677,381067,237847,475694,427101,329915,135543,271086,17885,35770,71540,
2021,4042,8084,16168,32336,64672,129344,258688,517376,510465,496643,468999,413711,303135,81983,163966,327932,131577,263154,339631,154975,309950,95613,191226,382452,240617,481234,438181,352075,179863,359726,195165,390330,256373,512746,501205,478123,431959,186677,373354,222421,444842,365397,206507,413014,301741,79195,158390,316780,109273,218546,437092,349897,175507,351014,177741,355482,337610,150933,301866,79445,158890,317780,111273,222546,445092,365897,207507,415014,305741,87195,174390,348780,173273,346546,168805,522266,520245,516203,508119,491951,459615,394943,265599,6911,13822,27644,55288,110576,221152,442304,360321,196355,392710,261133,184656,369312,214337,428674,333061,141835,283670,43053,86106,172212,344424,164561,329122,133957,267914,11541,23082,46164,92328,
2023,4046,8092,16184,32368,64736,129472,258944,517888,511489,498691,473095,421903,319519,114751,229502,459004,393721,263155,508677,493067,461847,399407,274527,24767,49534,99068,198136,396272,268257,12227,24454,48908,97816,195632,391264,258241,516482,17633,35266,70532,141064,282128,39969,79938,159876,319752,115217,230434,460868,397449,270611,16935,33870,67740,135480,270960,506654,489021,453755,383223,242159,484318,444349,364411,204535,409070,293853,63419,126838,253676,507352,490417,456547,388807,253327,522264,520241,516195,508103,491919,459551,394815,265343,6399,12798,25596,51192,102384,204768,409536,294785,65283,130566,261132,15610,31220,62440,124880,249760,499520,474753,425219,326151,128015,256030,512060,499833,475379,426471,328655,133023,266046,7805,
2025,4050,8100,16200,32400,64800,129600,259200,518400,512513,500739,477191,430095,335903,147519,295038,65789,131578,263156,33910,67820,135640,271280,18273,36546,73092,146184,292368,60449,120898,241796,483592,442897,361507,198727,397454,270621,16955,492402,460517,396747,269207,14127,28254,56508,113016,226032,452064,379841,235395,470790,417293,310299,96311,192622,385244,246201,31885,63770,127540,255080,510160,496033,467779,411271,298255,72223,144446,288892,53497,106994,213988,427976,331665,139043,278086,522262,520237,516187,508087,491887,459487,394687,265087,5887,11774,23548,47096,94192,188384,376768,229249,458498,392709,261131,490377,456467,388647,253007,506014,487741,451195,378103,231919,463838,403389,282491,40695,81390,162780,325560,126833,253666,507332,
2027,4054,8108,16216,32432,64864,129728,259456,518912,513537,502787,481287,438287,352287,180287,360574,196861,393722,263157,132118,264236,4185,8370,16740,33480,66960,133920,267840,11393,22786,45572,91144,182288,364576,204865,409730,295173,66059,394196,264105,3923,7846,15692,31384,62768,125536,251072,502144,480001,435715,347143,169999,339998,155709,311418,98549,197098,130091,260182,520364,516441,508595,492903,461519,398751,273215,22143,44286,88572,177144,354288,184289,368578,212869,425738,327189,522260,520233,516179,508071,491855,459423,394559,264831,5375,10750,21500,43000,86000,172000,344000,163713,327426,130565,261130,392169,260051,520102,515917,507547,490807,457327,390367,256447,512894,501501,478715,433143,341999,159711,319422,114557,229114,458228,
2029,4058,8116,16232,32464,64928,129856,259712,519424,514561,504835,485383,446479,368671,213055,426110,327933,131579,263158,164237,328474,132661,265322,6357,12714,25428,50856,101712,203424,406848,289409,54531,109062,218124,436248,348209,172131,344262,362079,199871,399742,275197,26107,52214,104428,208856,417712,311137,97987,195974,391948,259609,519218,514149,504011,483735,443183,162208,324416,124545,249090,498180,472073,419859,315431,106575,213150,426300,328313,132339,264678,5069,10138,20276,40552,81104,522258,520229,516171,508055,491823,459359,394431,264575,4863,9726,19452,38904,77808,155616,311232,98177,196354,392708,261129,360050,195813,391626,258965,517930,511573,498859,473431,422575,320863,117439,234878,469756,415225,306163,88039,176078,352156,180025,
2031,4062,8124,16248,32496,64992,129984,259968,519936,515585,506883,489479,454671,385055,245823,491646,459005,393723,263159,178829,357658,191029,382058,239829,479658,435029,345771,167255,334510,144733,289466,54645,109290,218580,437160,350033,175779,351558,347489,170691,341382,158477,316954,109621,219242,438484,352681,181075,362150,200013,400026,275765,27243,54486,108972,217944,435888,176798,353596,182905,365810,207333,414666,305045,85803,171606,343212,162137,324274,124261,248522,497044,469801,415315,306343,88399,522256,520225,516163,508039,491791,459295,394303,264319,4351,8702,17404,34808,69616,139232,278464,32641,65282,130564,261128,345458,166629,333258,142229,284458,44629,89258,178516,357032,189777,379554,234821,469642,414997,305707,87127,174254,348508,172729,
2033,4066,8132,16264,32528,65056,130112,260224,520448,516609,508931,493575,462863,401439,278591,32895,65790,131580,263160,86132,172264,344528,164769,329538,134789,269578,14869,29738,59476,118952,237904,475808,427329,330371,136455,272910,21533,43066,440188,356089,187891,375782,227277,454554,384821,245355,490710,457133,389979,255671,511342,498397,472507,420727,317167,110047,220094,84099,168198,336396,148505,297010,69733,139466,278932,33577,67154,134308,268616,12945,25890,51780,103560,207120,414240,304193,522254,520221,516155,508023,491759,459231,394175,264063,3839,7678,15356,30712,61424,122848,245696,491392,458497,392707,261127,438155,352023,179759,359518,194749,389498,254709,509418,494549,464811,405335,286383,48479,96958,193916,387832,251377,502754,481221,
2035,4070,8140,16280,32560,65120,130240,260480,520960,517633,510979,497671,471055,417823,311359,98431,196862,393724,263161,213237,426474,328661,133035,266070,7853,15706,31412,62824,125648,251296,502592,480897,437507,350727,177167,354334,184381,368762,313085,101883,203766,407532,290777,57267,114534,229068,458136,391985,259683,519366,514445,504603,484919,445551,366815,209343,418686,211202,422404,320521,116755,233510,467020,409753,295219,66151,132302,264604,4921,9842,19684,39368,78736,157472,314944,105601,522252,520217,516147,508007,491727,459167,394047,263807,3327,6654,13308,26616,53232,106464,212928,425856,327425,130563,261126,311050,97813,195626,391252,258217,516434,508581,492875,461463,398639,272991,21695,43390,86780,173560,347120,169953,339906,155525,
2039,4078,8156,16312,32624,65248,130496,260992,521984,519681,515075,505863,487439,450591,376895,229503,459006,393725,263163,469912,415537,306787,89287,178574,357148,190009,380018,235749,471498,418709,313131,101975,203950,407900,291513,58739,117478,234956,56414,112828,225656,451312,378337,232387,464774,405261,286235,48183,96366,192732,385464,246641,493282,462277,400267,276247,28207,467873,411459,298631,72975,145950,291900,59513,119026,238052,476104,427921,331555,138823,277646,31005,62010,124020,248040,496080,522248,520209,516131,507975,491663,459039,393791,263295,2303,4606,9212,18424,36848,73696,147392,294784,65281,130562,261124,54375,108750,217500,435000,345713,167139,334278,144269,288538,52789,105578,211156,422312,320337,116387,232774,465548,406809,289331,
2057,4114,8228,16456,32912,65824,131648,263296,2305,4610,9220,18440,36880,73760,147520,295040,65793,131586,263172,161184,322368,120449,240898,481796,439305,354323,184359,368718,213149,426298,328309,132331,264662,5037,10074,20148,40296,80592,365160,206033,412066,299845,75403,150806,301612,78937,157874,315748,107209,214418,428836,333385,142483,284966,45645,91290,182580,159127,318254,112221,224442,448884,373481,222675,445350,366413,208539,417078,309869,95451,190902,381804,239321,478642,432997,341707,522230,520173,516059,507831,491375,458463,392639,260991,521982,519677,515067,505847,487407,450527,376767,229247,458494,392701,261115,363103,201919,403838,283389,42491,84982,169964,339928,155569,311138,97989,195978,391956,259625,519250,514213,504139,483991,443695,
2061,4122,8244,16488,32976,65952,131904,263808,3329,6658,13316,26632,53264,106528,213056,426112,327937,131587,263174,143708,287416,50545,101090,202180,404360,284433,44579,89158,178316,356632,188977,377954,231621,463242,402197,280107,35927,71854,382640,240993,481986,439685,355083,185879,371758,219229,438458,352629,180971,361942,199597,399194,274101,23915,47830,95660,191320,141647,283294,42301,84602,169204,338408,152529,305058,85829,171658,343316,162345,324690,125093,250186,500372,476457,428627,332967,522226,520165,516043,507799,491311,458335,392383,260479,520958,517629,510971,497655,471023,417759,311231,98175,196350,392700,261113,380579,236871,473742,423197,322107,119927,239854,479708,435129,345971,167655,335310,146333,292666,61045,122090,244180,488360,452433,
2063,4126,8252,16504,33008,66016,132032,264064,3841,7682,15364,30728,61456,122912,245824,491648,459009,393731,263175,231636,463272,402257,280227,36167,72334,144668,289336,54385,108770,217540,435080,345873,167459,334918,145549,291098,57909,115818,294714,65141,130282,260564,521128,517969,511651,499015,473743,423199,322111,119935,239870,479740,435193,346099,167911,335822,147357,229573,459146,394005,263723,3159,6318,12636,25272,50544,101088,202176,404352,284417,44547,89094,178188,356376,188465,376930,522224,520161,516035,507783,491279,458271,392255,260223,520446,516605,508923,493559,462831,401375,278463,32639,65278,130556,261112,292651,61015,122030,244060,488120,451953,379619,234951,469902,415517,306747,89207,178414,356828,189369,378738,233189,466378,408469,
2071,4142,8284,16568,33136,66272,132544,265088,5889,11778,23556,47112,94224,188448,376896,229505,459010,393733,263179,122058,244116,488232,452177,380067,235847,471694,419101,313915,103543,207086,414172,304057,83827,167654,335308,146329,292658,61029,404300,284313,44339,88678,177356,354712,185137,370274,216261,432522,340757,157227,314454,104621,209242,418484,312681,101075,202150,119987,239974,479948,435609,346931,169575,339150,154013,308026,91765,183530,367060,209833,419666,315045,105803,211606,423212,322137,522216,520145,516003,507719,491151,458015,391743,259199,518398,512509,500731,477175,430063,335839,147391,294782,65277,130554,261108,402229,280171,36055,72110,144220,288440,52593,105186,210372,420744,317201,110115,220230,440460,356633,188979,377958,231629,463258,
